"Continent,""Continent ID"",""Country"",""Country ID"",""ISO 3"",""Trade Value"",""Year"""
"Africa,""Tunisia"",Europe,""eu"",""Spain"",""euesp"",""esp"",1573224,2020"
"Africa,""Tunisia"",Europe,""eu"",""France"",""eufra"",""fra"",18873416,2020"
"Africa,""Tunisia"",Europe,""eu"",""United Kingdom"",""eugbr"",""gbr"",33159299,2020"
"Africa,""Tunisia"",Europe,""eu"",""Croatia"",""euhrv"",""hrv"",25826376,2020"
"Africa,""Tunisia"",Europe,""eu"",""Italy"",""euita"",""ita"",76658438,2020"
"Africa,""Tunisia"",Europe,""eu"",""Netherlands"",""eunld"",""nld"",27228618,2020"
"Africa,""Tanzania"",Asia,""as"",""United Arab Emirates"",""asare"",""are"",114,2020"
"Africa,""Uganda"",Africa,""af"",""Democratic Republic of the Congo"",""afcod"",""cod"",307,2020"
"Africa,""South Africa"",Africa,""af"",""Angola"",""afago"",""ago"",1976.9999999999998,2020"
"Africa,""South Africa"",Africa,""af"",""Botswana"",""afbwa"",""bwa"",1186532,2020"
"Africa,""South Africa"",Africa,""af"",""Democratic Republic of the Congo"",""afcod"",""cod"",38923,2020"
"Africa,""South Africa"",Africa,""af"",""Ethiopia"",""afeth"",""eth"",20,2020"
"Africa,""South Africa"",Africa,""af"",""Kenya"",""afken"",""ken"",3026.9999999999995,2020"
"Africa,""South Africa"",Africa,""af"",""Lesotho"",""aflso"",""lso"",130996.00000000001,2020"
"Africa,""South Africa"",Africa,""af"",""Mozambique"",""afmoz"",""moz"",5306,2020"
"Africa,""South Africa"",Africa,""af"",""Namibia"",""afnam"",""nam"",860692,2020"
"Africa,""South Africa"",Africa,""af"",""Eswatini"",""afswz"",""swz"",12637,2020"
"Africa,""South Africa"",Africa,""af"",""Seychelles"",""afsyc"",""syc"",1526,2020"
"Africa,""South Africa"",Africa,""af"",""Uganda"",""afuga"",""uga"",69,2020"
"Africa,""South Africa"",Africa,""af"",""Zambia"",""afzmb"",""zmb"",183,2020"
"Africa,""South Africa"",Africa,""af"",""Zimbabwe"",""afzwe"",""zwe"",12550.999999999998,2020"
"Africa,""South Africa"",Asia,""as"",""United Arab Emirates"",""asare"",""are"",109,2020"
"Africa,""South Africa"",Asia,""as"",""Brunei"",""asbrn"",""brn"",40181005,2020"
"Africa,""South Africa"",Asia,""as"",""India"",""asind"",""ind"",79184026,2020"
"Africa,""South Africa"",Asia,""as"",""Singapore"",""assgp"",""sgp"",50,2020"
